athlete_id,exercise,date,weight_kg,sets,reps,rpe
ATH038,Pull-ups,2025-11-12,10.9,3,12,7.1
ATH038,Sandbag Carry,2025-11-12,153.1,3,25,5.5
ATH038,Deadlift,2025-11-14,240.7,3,6,6.4
ATH038,Farmer's Walk,2025-11-14,209.4,3,10,6.8
ATH038,Pull-ups,2025-11-14,17.5,3,6,6.4
ATH038,Incline Bench Press,2025-11-16,108.9,4,12,7.5
ATH038,Overhead Press,2025-11-16,103.7,5,8,5.5
ATH038,Sandbag Carry,2025-11-16,138.2,4,25,6.6
ATH038,Bench Press,2025-11-19,154.1,5,8,8.0
ATH038,Pull-ups,2025-11-19,9.9,3,10,7.0
ATH038,Yoke Walk,2025-11-19,420.8,3,12,9.0
ATH038,Farmer's Walk,2025-11-21,208.2,4,22,8.4
ATH038,Incline Bench Press,2025-11-21,112.7,4,10,8.6
ATH038,Squat,2025-11-21,185.1,4,6,9.1
ATH038,Barbell Row,2025-11-23,154.8,3,12,8.5
ATH038,Overhead Press,2025-11-23,109.0,4,10,6.1
ATH038,Sandbag Carry,2025-11-23,170.3,3,26,8.7
ATH038,Bench Press,2025-11-26,143.1,4,5,7.8
ATH038,Log Press,2025-11-26,125.9,3,8,8.1
ATH038,Romanian Deadlift,2025-11-26,204.8,3,10,7.5
ATH038,Incline Bench Press,2025-11-28,93.3,3,6,6.0
ATH038,Log Press,2025-11-28,138.4,3,3,7.3
ATH038,Squat,2025-11-28,209.5,4,4,7.8
ATH038,Deadlift,2025-11-30,253.4,5,3,6.7
ATH038,Incline Bench Press,2025-11-30,113.1,4,10,8.1
ATH038,Sandbag Carry,2025-11-30,150.9,3,18,6.8
ATH038,Pull-ups,2025-12-03,35.0,3,10,6.8
ATH038,Sandbag Carry,2025-12-03,191.3,4,18,8.2
ATH038,Squat,2025-12-03,190.5,3,3,7.9
ATH038,Barbell Row,2025-12-05,162.4,3,8,6.4
ATH038,Bench Press,2025-12-05,132.5,3,8,6.8
ATH038,Farmer's Walk,2025-12-05,200.1,3,30,7.2
ATH038,Romanian Deadlift,2025-12-07,183.3,4,8,8.6
ATH038,Sandbag Carry,2025-12-07,153.5,4,22,8.6
ATH038,Squat,2025-12-07,159.7,4,3,6.6
ATH038,Front Squat,2025-12-10,133.8,4,8,6.3
ATH038,Overhead Press,2025-12-10,101.8,5,6,6.3
ATH038,Sandbag Carry,2025-12-10,183.3,4,26,8.1
ATH038,Log Press,2025-12-12,133.8,3,5,6.7
ATH038,Romanian Deadlift,2025-12-12,194.9,3,12,8.5
ATH038,Squat,2025-12-12,207.2,4,4,8.6
ATH038,Pull-ups,2025-12-14,32.9,3,12,6.8
ATH038,Sandbag Carry,2025-12-14,164.9,3,10,6.6
ATH038,Squat,2025-12-14,162.8,3,6,9.1
ATH038,Barbell Row,2025-12-17,132.0,3,8,7.9
ATH038,Sandbag Carry,2025-12-17,174.9,4,22,6.9
ATH038,Squat,2025-12-17,148.3,3,4,8.3
ATH038,Deadlift,2025-12-19,185.5,4,5,9.1
ATH038,Incline Bench Press,2025-12-19,120.2,4,8,7.5
ATH038,Yoke Walk,2025-12-19,428.1,3,20,6.8
ATH038,Farmer's Walk,2025-12-21,197.2,3,30,6.8
ATH038,Overhead Press,2025-12-21,75.4,4,5,7.8
ATH038,Pull-ups,2025-12-21,28.2,4,8,8.3
ATH039,Front Squat,2025-10-01,128.9,3,10,6.1
ATH039,Overhead Press,2025-10-01,104.5,5,10,7.9
ATH039,Yoke Walk,2025-10-01,380.3,4,10,8.8
ATH039,Log Press,2025-10-03,123.7,3,6,7.9
ATH039,Romanian Deadlift,2025-10-03,165.1,3,6,6.6
ATH039,Squat,2025-10-03,188.7,4,4,8.9
ATH039,Log Press,2025-10-05,118.4,3,5,8.5
ATH039,Overhead Press,2025-10-05,100.1,5,6,6.5
ATH039,Romanian Deadlift,2025-10-05,196.3,3,12,8.2
ATH039,Bench Press,2025-10-08,154.1,3,10,6.2
ATH039,Romanian Deadlift,2025-10-08,197.0,4,12,8.6
ATH039,Yoke Walk,2025-10-08,363.8,3,15,7.6
ATH039,Bench Press,2025-10-10,158.4,5,5,7.1
ATH039,Romanian Deadlift,2025-10-10,175.9,4,12,6.6
ATH039,Yoke Walk,2025-10-10,355.3,4,10,7.2
ATH039,Incline Bench Press,2025-10-12,117.3,4,6,6.3
ATH039,Sandbag Carry,2025-10-12,141.9,3,10,7.4
ATH039,Squat,2025-10-12,154.3,5,5,7.1
ATH039,Front Squat,2025-10-15,168.3,3,8,6.4
ATH039,Log Press,2025-10-15,129.9,3,6,7.1
ATH039,Overhead Press,2025-10-15,84.8,5,5,7.9
ATH039,Front Squat,2025-10-17,134.2,4,6,6.8
ATH039,Overhead Press,2025-10-17,89.2,5,6,6.0
ATH039,Sandbag Carry,2025-10-17,160.2,4,22,7.9
ATH039,Barbell Row,2025-10-19,132.6,4,6,7.4
ATH039,Deadlift,2025-10-19,255.3,4,3,7.5
ATH039,Log Press,2025-10-19,132.4,4,3,8.0
ATH039,Front Squat,2025-10-22,162.3,4,10,8.8
ATH039,Sandbag Carry,2025-10-22,181.7,4,15,8.1
ATH039,Squat,2025-10-22,193.7,3,4,6.6
ATH039,Atlas Stone Load,2025-10-24,141.6,3,3,8.2
ATH039,Bench Press,2025-10-24,112.1,3,10,7.5
ATH039,Romanian Deadlift,2025-10-24,143.6,4,12,7.0
ATH039,Atlas Stone Load,2025-10-26,170.8,4,2,8.4
ATH039,Pull-ups,2025-10-26,17.6,4,12,6.1
ATH039,Squat,2025-10-26,149.5,3,5,6.9
ATH039,Deadlift,2025-10-29,225.7,4,4,8.6
ATH039,Front Squat,2025-10-29,165.0,3,12,6.0
ATH039,Sandbag Carry,2025-10-29,163.7,3,26,9.1
ATH039,Bench Press,2025-10-31,129.5,5,5,6.8
ATH039,Farmer's Walk,2025-10-31,192.4,3,20,7.9
ATH039,Romanian Deadlift,2025-10-31,198.3,3,8,8.6
ATH039,Bench Press,2025-11-02,159.4,5,5,8.9
ATH039,Front Squat,2025-11-02,132.6,4,8,7.5
ATH039,Log Press,2025-11-02,123.9,3,3,7.0
ATH039,Front Squat,2025-11-05,155.0,4,8,8.3
ATH039,Log Press,2025-11-05,106.0,4,3,8.4
ATH039,Overhead Press,2025-11-05,97.4,5,5,7.9
ATH039,Farmer's Walk,2025-11-07,221.2,4,30,9.1
ATH039,Incline Bench Press,2025-11-07,93.4,4,10,6.9
ATH039,Overhead Press,2025-11-07,86.7,3,6,8.3
ATH039,Barbell Row,2025-11-09,149.0,4,10,7.9
ATH039,Bench Press,2025-11-09,172.4,4,8,6.0
ATH039,Farmer's Walk,2025-11-09,172.7,3,20,7.9
ATH039,Atlas Stone Load,2025-11-12,166.4,3,5,6.8
ATH039,Bench Press,2025-11-12,162.5,5,5,5.5
ATH039,Incline Bench Press,2025-11-12,105.6,3,10,6.5
ATH039,Atlas Stone Load,2025-11-14,177.1,3,4,7.5
ATH039,Incline Bench Press,2025-11-14,95.7,4,10,7.3
ATH039,Overhead Press,2025-11-14,92.2,5,6,7.4
ATH039,Atlas Stone Load,2025-11-16,164.7,3,5,8.3
ATH039,Deadlift,2025-11-16,241.3,4,3,6.1
ATH039,Romanian Deadlift,2025-11-16,155.1,3,6,5.7
ATH039,Atlas Stone Load,2025-11-19,190.2,4,4,7.4
ATH039,Front Squat,2025-11-19,142.1,3,8,7.9
ATH039,Squat,2025-11-19,196.3,5,6,8.7
ATH039,Barbell Row,2025-11-21,108.7,4,10,8.8
ATH039,Sandbag Carry,2025-11-21,187.8,3,18,6.7
ATH039,Squat,2025-11-21,189.5,3,3,7.0
ATH039,Bench Press,2025-11-23,115.7,5,5,8.7
ATH039,Farmer's Walk,2025-11-23,146.0,4,26,9.0
ATH039,Pull-ups,2025-11-23,11.6,3,10,6.3
ATH039,Atlas Stone Load,2025-11-26,165.0,3,3,9.4
ATH039,Incline Bench Press,2025-11-26,109.0,4,12,7.9
ATH039,Overhead Press,2025-11-26,104.5,3,10,7.7
ATH039,Barbell Row,2025-11-28,113.3,4,8,8.0
ATH039,Bench Press,2025-11-28,154.2,5,5,8.7
ATH039,Yoke Walk,2025-11-28,410.7,4,18,7.0
ATH039,Bench Press,2025-11-30,108.5,5,8,8.9
ATH039,Romanian Deadlift,2025-11-30,157.3,3,10,8.5
ATH039,Sandbag Carry,2025-11-30,185.5,4,20,8.9
ATH039,Deadlift,2025-12-03,216.1,3,3,8.1
ATH039,Farmer's Walk,2025-12-03,156.8,4,26,8.4
ATH039,Front Squat,2025-12-03,139.0,4,12,8.3
ATH039,Atlas Stone Load,2025-12-05,170.6,3,5,7.9
ATH039,Romanian Deadlift,2025-12-05,188.4,4,6,6.6
ATH039,Squat,2025-12-05,208.7,3,5,8.9
ATH039,Farmer's Walk,2025-12-07,150.7,4,12,7.0
ATH039,Incline Bench Press,2025-12-07,84.9,4,8,6.4
ATH039,Overhead Press,2025-12-07,92.4,5,8,8.0
ATH039,Deadlift,2025-12-10,202.5,3,4,9.2
ATH039,Log Press,2025-12-10,124.9,3,6,7.4
ATH039,Romanian Deadlift,2025-12-10,184.1,3,8,6.6
ATH039,Atlas Stone Load,2025-12-12,167.9,3,3,8.5
ATH039,Overhead Press,2025-12-12,92.6,3,5,7.0
ATH039,Romanian Deadlift,2025-12-12,184.3,4,12,7.9
ATH039,Atlas Stone Load,2025-12-14,175.0,4,5,8.2
ATH039,Deadlift,2025-12-14,217.0,4,3,7.9
ATH039,Incline Bench Press,2025-12-14,89.2,4,10,6.7
ATH039,Overhead Press,2025-12-17,74.1,4,5,8.5
ATH039,Romanian Deadlift,2025-12-17,147.9,3,10,7.7
ATH039,Sandbag Carry,2025-12-17,191.1,3,18,7.7
ATH039,Bench Press,2025-12-19,163.5,4,10,8.7
ATH039,Log Press,2025-12-19,131.1,4,5,8.7
ATH039,Romanian Deadlift,2025-12-19,160.5,4,8,7.8
ATH039,Bench Press,2025-12-21,113.7,4,10,8.3
ATH039,Farmer's Walk,2025-12-21,153.9,3,30,8.9
ATH039,Incline Bench Press,2025-12-21,118.9,4,12,8.6
ATH040,Deadlift,2025-10-01,286.9,4,6,7.5
ATH040,Incline Bench Press,2025-10-01,108.1,3,10,7.7
ATH040,Log Press,2025-10-01,133.1,3,3,7.6
ATH040,Atlas Stone Load,2025-10-03,186.5,4,3,9.1
ATH040,Barbell Row,2025-10-03,119.1,3,6,8.5
ATH040,Bench Press,2025-10-03,146.4,3,8,6.7
ATH040,Barbell Row,2025-10-05,161.5,4,8,6.8
ATH040,Deadlift,2025-10-05,266.1,4,6,8.6
ATH040,Yoke Walk,2025-10-05,394.3,3,15,7.2
ATH040,Front Squat,2025-10-08,185.0,3,8,7.9
ATH040,Overhead Press,2025-10-08,115.8,4,6,7.3
ATH040,Sandbag Carry,2025-10-08,176.1,4,22,8.0
ATH040,Atlas Stone Load,2025-10-10,171.7,4,4,9.2
ATH040,Romanian Deadlift,2025-10-10,195.2,4,12,6.3
ATH040,Squat,2025-10-10,150.8,5,5,8.7
ATH040,Deadlift,2025-10-12,231.6,3,6,8.6
ATH040,Front Squat,2025-10-12,156.8,4,6,6.5
ATH040,Log Press,2025-10-12,125.0,3,6,9.0
ATH040,Barbell Row,2025-10-15,148.1,3,12,7.0
ATH040,Farmer's Walk,2025-10-15,164.0,3,22,6.7
ATH040,Overhead Press,2025-10-15,98.7,5,5,8.8
ATH040,Overhead Press,2025-10-17,84.3,4,10,6.2
ATH040,Pull-ups,2025-10-17,21.2,4,6,7.9
ATH040,Sandbag Carry,2025-10-17,188.6,4,18,8.3
ATH040,Barbell Row,2025-10-19,148.9,3,12,7.5
ATH040,Sandbag Carry,2025-10-19,203.6,3,30,8.3
ATH040,Squat,2025-10-19,183.0,4,6,9.2
ATH040,Incline Bench Press,2025-10-22,106.2,4,6,8.7
ATH040,Log Press,2025-10-22,105.7,3,3,8.3
ATH040,Overhead Press,2025-10-22,87.3,5,6,6.6
ATH040,Bench Press,2025-10-24,132.4,3,10,6.9
ATH040,Front Squat,2025-10-24,158.7,3,6,6.8
ATH040,Log Press,2025-10-24,141.5,4,3,7.7
ATH040,Bench Press,2025-10-26,137.6,4,10,7.3
ATH040,Log Press,2025-10-26,108.4,3,3,9.2
ATH040,Pull-ups,2025-10-26,11.9,4,12,7.3
ATH040,Atlas Stone Load,2025-10-29,164.0,4,4,7.7
ATH040,Deadlift,2025-10-29,199.4,4,6,6.7
ATH040,Incline Bench Press,2025-10-29,112.8,4,10,6.0
ATH040,Front Squat,2025-10-31,132.5,4,8,6.2
ATH040,Sandbag Carry,2025-10-31,201.4,4,12,7.7
ATH040,Squat,2025-10-31,164.6,4,6,7.2
ATH040,Incline Bench Press,2025-11-02,120.9,4,8,6.1
ATH040,Sandbag Carry,2025-11-02,192.6,3,26,7.4
ATH040,Squat,2025-11-02,220.8,3,5,6.6
ATH040,Atlas Stone Load,2025-11-05,168.0,4,3,8.6
ATH040,Bench Press,2025-11-05,171.8,4,10,7.4
ATH040,Front Squat,2025-11-05,152.5,4,10,6.9
ATH040,Log Press,2025-11-07,134.9,4,3,6.6
ATH040,Overhead Press,2025-11-07,123.4,3,6,7.6
ATH040,Pull-ups,2025-11-07,26.8,4,6,7.7
ATH040,Atlas Stone Load,2025-11-09,198.3,4,3,7.7
ATH040,Barbell Row,2025-11-09,129.9,3,8,6.2
ATH040,Deadlift,2025-11-09,276.9,4,5,7.1
ATH040,Bench Press,2025-11-12,134.4,3,6,5.5
ATH040,Pull-ups,2025-11-12,16.9,3,10,6.3
ATH040,Sandbag Carry,2025-11-12,170.5,3,20,6.9
ATH040,Log Press,2025-11-14,120.8,3,3,6.9
ATH040,Pull-ups,2025-11-14,27.3,4,8,5.6
ATH040,Squat,2025-11-14,206.4,4,4,6.5
ATH040,Atlas Stone Load,2025-11-16,170.5,4,3,8.2
ATH040,Pull-ups,2025-11-16,12.1,4,8,5.5
ATH040,Squat,2025-11-16,168.9,3,4,5.5
ATH040,Deadlift,2025-11-19,272.9,4,4,9.1
ATH040,Incline Bench Press,2025-11-19,94.3,4,8,8.4
ATH040,Yoke Walk,2025-11-19,400.3,4,15,6.8
ATH040,Bench Press,2025-11-21,132.9,3,5,7.6
ATH040,Farmer's Walk,2025-11-21,180.9,4,26,7.3
ATH040,Romanian Deadlift,2025-11-21,156.2,4,8,7.3
ATH040,Bench Press,2025-11-23,183.3,3,6,7.6
ATH040,Log Press,2025-11-23,143.4,3,3,9.0
ATH040,Romanian Deadlift,2025-11-23,182.8,4,6,8.3
ATH040,Deadlift,2025-11-26,288.0,4,6,8.2
ATH040,Romanian Deadlift,2025-11-26,171.4,3,8,7.8
ATH040,Yoke Walk,2025-11-26,425.1,3,18,8.5
ATH040,Deadlift,2025-11-28,282.4,4,6,9.1
ATH040,Log Press,2025-11-28,139.4,4,8,8.1
ATH040,Pull-ups,2025-11-28,32.0,4,10,7.2
ATH040,Atlas Stone Load,2025-11-30,204.6,3,2,7.2
ATH040,Deadlift,2025-11-30,230.1,4,6,9.0
ATH040,Incline Bench Press,2025-11-30,115.4,4,8,7.7
ATH040,Log Press,2025-12-03,148.1,4,3,8.8
ATH040,Pull-ups,2025-12-03,18.0,3,12,6.8
ATH040,Squat,2025-12-03,199.7,5,6,8.5
ATH040,Bench Press,2025-12-05,125.2,4,6,9.0
ATH040,Pull-ups,2025-12-05,25.7,4,12,7.8
ATH040,Sandbag Carry,2025-12-05,158.1,4,30,8.7
ATH040,Atlas Stone Load,2025-12-07,199.5,4,4,8.4
ATH040,Deadlift,2025-12-07,223.5,5,6,7.0
ATH040,Front Squat,2025-12-07,148.0,3,6,6.4
ATH040,Front Squat,2025-12-10,191.0,3,12,7.3
ATH040,Log Press,2025-12-10,144.6,3,5,8.8
ATH040,Overhead Press,2025-12-10,104.2,4,10,6.1
ATH040,Bench Press,2025-12-12,155.2,4,10,9.0
ATH040,Farmer's Walk,2025-12-12,222.0,3,26,8.5
ATH040,Pull-ups,2025-12-12,23.5,3,12,6.8
ATH040,Incline Bench Press,2025-12-14,106.7,3,6,6.7
ATH040,Log Press,2025-12-14,139.9,3,3,7.0
ATH040,Squat,2025-12-14,215.4,3,5,7.6
ATH040,Atlas Stone Load,2025-12-17,197.9,4,2,7.2
ATH040,Overhead Press,2025-12-17,84.6,5,10,7.5
ATH040,Pull-ups,2025-12-17,40.9,4,10,7.2
ATH040,Farmer's Walk,2025-12-19,185.5,3,25,7.1
ATH040,Overhead Press,2025-12-19,84.2,5,5,8.8
ATH040,Pull-ups,2025-12-19,32.5,3,12,8.1
ATH040,Atlas Stone Load,2025-12-21,190.3,4,2,7.4
ATH040,Incline Bench Press,2025-12-21,123.2,4,6,7.9
ATH040,Overhead Press,2025-12-21,86.7,3,5,8.2
ATH041,Bench Press,2025-10-01,155.4,4,6,8.1
ATH041,Pull-ups,2025-10-01,22.6,3,6,6.9
ATH041,Yoke Walk,2025-10-01,393.1,4,12,8.9
ATH041,Atlas Stone Load,2025-10-03,178.4,4,5,9.1
ATH041,Barbell Row,2025-10-03,151.1,4,6,8.5
ATH041,Bench Press,2025-10-03,154.3,4,8,8.3
ATH041,Atlas Stone Load,2025-10-05,133.8,4,2,7.8
ATH041,Barbell Row,2025-10-05,119.6,4,8,7.3
ATH041,Deadlift,2025-10-05,194.7,3,5,9.2
ATH041,Atlas Stone Load,2025-10-08,187.2,4,3,8.6
ATH041,Bench Press,2025-10-08,168.9,3,5,6.1
ATH041,Pull-ups,2025-10-08,8.5,3,6,7.3
ATH041,Barbell Row,2025-10-10,121.0,4,12,6.3
ATH041,Log Press,2025-10-10,117.2,4,5,9.0
ATH041,Squat,2025-10-10,178.8,3,3,8.3
ATH041,Front Squat,2025-10-12,149.2,4,6,8.1
ATH041,Log Press,2025-10-12,127.7,3,5,6.7
ATH041,Overhead Press,2025-10-12,103.5,4,5,6.8
ATH041,Deadlift,2025-10-15,256.6,4,4,6.7
ATH041,Front Squat,2025-10-15,116.3,3,8,7.1
ATH041,Yoke Walk,2025-10-15,345.6,3,22,8.0
ATH041,Incline Bench Press,2025-10-17,116.8,3,8,7.7
ATH041,Sandbag Carry,2025-10-17,139.4,3,26,7.0
ATH041,Squat,2025-10-17,161.3,4,6,8.8
ATH041,Bench Press,2025-10-19,139.9,3,6,6.1
ATH041,Farmer's Walk,2025-10-19,207.6,3,25,8.8
ATH041,Front Squat,2025-10-19,124.0,4,8,8.2
ATH041,Farmer's Walk,2025-10-22,183.2,3,15,8.1
ATH041,Front Squat,2025-10-22,124.3,3,8,6.5
ATH041,Overhead Press,2025-10-22,107.3,3,8,6.4
ATH041,Deadlift,2025-10-24,253.3,4,3,7.8
ATH041,Farmer's Walk,2025-10-24,203.1,3,10,6.8
ATH041,Incline Bench Press,2025-10-24,111.0,4,8,8.4
ATH041,Front Squat,2025-10-26,127.1,4,12,6.5
ATH041,Squat,2025-10-26,209.6,4,5,7.7
ATH041,Yoke Walk,2025-10-26,333.8,3,22,7.7
ATH041,Barbell Row,2025-10-29,130.3,4,6,6.2
ATH041,Deadlift,2025-10-29,263.4,5,3,7.4
ATH041,Yoke Walk,2025-10-29,368.9,3,20,9.1
ATH041,Log Press,2025-10-31,103.3,4,8,7.0
ATH041,Overhead Press,2025-10-31,81.0,5,8,7.4
ATH041,Romanian Deadlift,2025-10-31,176.0,4,6,8.4
ATH041,Atlas Stone Load,2025-11-02,186.4,4,3,7.9
ATH041,Deadlift,2025-11-02,195.2,4,5,7.9
ATH041,Pull-ups,2025-11-02,12.4,3,10,8.1
ATH041,Farmer's Walk,2025-11-05,149.5,3,30,8.3
ATH041,Overhead Press,2025-11-05,95.1,4,10,7.2
ATH041,Romanian Deadlift,2025-11-05,164.3,3,8,7.2
ATH041,Farmer's Walk,2025-11-07,218.2,4,10,6.5
ATH041,Incline Bench Press,2025-11-07,81.9,4,12,7.7
ATH041,Overhead Press,2025-11-07,112.0,5,8,8.5
ATH041,Bench Press,2025-11-09,166.3,4,5,7.6
ATH041,Log Press,2025-11-09,123.7,3,6,7.9
ATH041,Romanian Deadlift,2025-11-09,176.8,4,8,8.7
ATH041,Barbell Row,2025-11-12,112.9,3,6,7.2
ATH041,Farmer's Walk,2025-11-12,201.8,4,18,6.2
ATH041,Overhead Press,2025-11-12,107.2,5,10,5.5
ATH041,Bench Press,2025-11-14,98.3,3,5,5.5
ATH041,Front Squat,2025-11-14,131.7,3,6,6.2
ATH041,Sandbag Carry,2025-11-14,172.8,4,25,5.9
ATH041,Farmer's Walk,2025-11-16,178.5,3,18,6.8
ATH041,Overhead Press,2025-11-16,91.2,5,10,7.3
ATH041,Romanian Deadlift,2025-11-16,156.4,4,12,7.8
ATH041,Log Press,2025-11-19,129.2,3,5,9.0
ATH041,Overhead Press,2025-11-19,107.9,5,6,6.7
ATH041,Romanian Deadlift,2025-11-19,168.0,3,8,7.5
ATH041,Bench Press,2025-11-21,180.2,4,10,6.6
ATH041,Pull-ups,2025-11-21,17.1,3,10,6.4
ATH041,Yoke Walk,2025-11-21,342.4,3,12,8.4
ATH041,Front Squat,2025-11-23,169.3,4,6,7.6
ATH041,Squat,2025-11-23,159.4,3,3,8.3
ATH041,Yoke Walk,2025-11-23,405.1,3,20,8.3
ATH041,Atlas Stone Load,2025-11-26,188.1,3,4,8.0
ATH041,Bench Press,2025-11-26,116.8,3,10,6.1
ATH041,Romanian Deadlift,2025-11-26,190.8,3,8,8.5
ATH041,Incline Bench Press,2025-11-28,113.6,4,12,8.4
ATH041,Sandbag Carry,2025-11-28,194.0,3,12,7.0
ATH041,Squat,2025-11-28,152.1,4,4,7.5
ATH041,Front Squat,2025-11-30,161.0,3,10,7.0
ATH041,Overhead Press,2025-11-30,105.8,5,8,6.5
ATH041,Sandbag Carry,2025-11-30,193.2,3,20,8.9
ATH041,Pull-ups,2025-12-03,37.0,3,6,8.3
ATH041,Sandbag Carry,2025-12-03,148.6,4,12,9.0
ATH041,Squat,2025-12-03,211.1,5,3,6.6
ATH041,Barbell Row,2025-12-05,138.2,4,6,7.8
ATH041,Overhead Press,2025-12-05,94.6,4,6,6.5
ATH041,Yoke Walk,2025-12-05,321.6,4,18,7.2
ATH041,Incline Bench Press,2025-12-07,94.3,3,12,7.0
ATH041,Sandbag Carry,2025-12-07,175.1,3,10,7.0
ATH041,Squat,2025-12-07,205.8,3,3,8.7
ATH041,Pull-ups,2025-12-10,20.7,4,10,7.3
ATH041,Sandbag Carry,2025-12-10,156.9,4,25,8.0
ATH041,Squat,2025-12-10,137.2,4,3,6.9
ATH041,Barbell Row,2025-12-12,139.4,3,6,7.5
ATH041,Log Press,2025-12-12,105.1,4,3,6.6
ATH041,Squat,2025-12-12,205.3,5,6,7.4
ATH041,Farmer's Walk,2025-12-14,197.0,3,26,6.6
ATH041,Front Squat,2025-12-14,127.1,4,6,7.2
ATH041,Squat,2025-12-14,153.1,3,3,8.2
ATH041,Barbell Row,2025-12-17,115.8,3,8,6.1
ATH041,Deadlift,2025-12-17,250.2,4,6,9.1
ATH041,Yoke Walk,2025-12-17,332.9,3,12,9.1
ATH041,Front Squat,2025-12-19,134.9,3,8,7.0
ATH041,Squat,2025-12-19,175.2,5,4,7.8
ATH041,Yoke Walk,2025-12-19,389.1,3,12,8.9
ATH041,Bench Press,2025-12-21,125.7,4,8,6.6
ATH041,Front Squat,2025-12-21,162.5,4,8,6.7
ATH041,Log Press,2025-12-21,134.8,4,3,7.0
ATH042,Bench Press,2025-10-01,163.0,5,6,8.8
ATH042,Front Squat,2025-10-01,202.6,3,8,6.1
ATH042,Yoke Walk,2025-10-01,415.6,3,15,8.7
ATH042,Overhead Press,2025-10-03,137.3,4,6,6.7
ATH042,Pull-ups,2025-10-03,31.4,3,12,8.0
ATH042,Yoke Walk,2025-10-03,419.7,3,22,7.0
ATH042,Log Press,2025-10-05,140.4,4,5,9.4
ATH042,Overhead Press,2025-10-05,96.9,4,6,8.6
ATH042,Romanian Deadlift,2025-10-05,237.7,4,10,6.3
ATH042,Bench Press,2025-10-08,200.6,3,8,6.4
ATH042,Romanian Deadlift,2025-10-08,204.7,3,8,7.3
ATH042,Sandbag Carry,2025-10-08,228.2,4,10,8.7
ATH042,Bench Press,2025-10-10,216.4,5,5,6.9
ATH042,Front Squat,2025-10-10,150.0,4,10,8.4
ATH042,Sandbag Carry,2025-10-10,183.4,4,12,6.7
ATH042,Atlas Stone Load,2025-10-12,228.7,4,2,9.2
ATH042,Bench Press,2025-10-12,190.6,5,10,7.4
ATH042,Incline Bench Press,2025-10-12,114.3,4,8,7.9
ATH042,Farmer's Walk,2025-10-15,184.4,4,22,9.1
ATH042,Incline Bench Press,2025-10-15,145.5,3,8,8.2
ATH042,Squat,2025-10-15,176.2,3,6,7.0
ATH042,Front Squat,2025-10-17,210.8,4,12,6.7
ATH042,Log Press,2025-10-17,116.5,4,3,8.9
ATH042,Squat,2025-10-17,223.0,3,6,7.4
ATH042,Incline Bench Press,2025-10-19,134.4,4,12,6.3
ATH042,Overhead Press,2025-10-19,102.0,3,6,7.0
ATH042,Yoke Walk,2025-10-19,413.9,3,15,7.3
ATH042,Atlas Stone Load,2025-10-22,227.4,3,5,8.5
ATH042,Barbell Row,2025-10-22,131.7,4,10,8.5
ATH042,Deadlift,2025-10-22,268.2,3,6,9.2
ATH042,Deadlift,2025-10-24,326.6,4,6,7.0
ATH042,Incline Bench Press,2025-10-24,114.8,4,8,7.3
ATH042,Log Press,2025-10-24,125.8,4,5,6.5
ATH042,Pull-ups,2025-10-26,12.9,4,12,8.3
ATH042,Sandbag Carry,2025-10-26,184.5,3,20,8.4
ATH042,Squat,2025-10-26,181.1,3,5,6.9
ATH042,Log Press,2025-10-29,130.0,4,3,8.3
ATH042,Overhead Press,2025-10-29,103.5,5,10,8.5
ATH042,Pull-ups,2025-10-29,35.0,3,12,7.7
ATH042,Deadlift,2025-10-31,255.2,4,3,7.3
ATH042,Log Press,2025-10-31,141.0,4,3,8.2
ATH042,Pull-ups,2025-10-31,41.4,4,10,6.1
ATH042,Barbell Row,2025-11-02,146.6,3,6,6.4
ATH042,Log Press,2025-11-02,122.0,4,6,8.5
ATH042,Overhead Press,2025-11-02,98.7,4,8,7.6
ATH042,Farmer's Walk,2025-11-05,231.4,4,30,8.6
ATH042,Front Squat,2025-11-05,161.1,4,12,7.7
ATH042,Overhead Press,2025-11-05,137.6,3,10,8.0
ATH042,Deadlift,2025-11-07,285.9,5,6,7.2
ATH042,Log Press,2025-11-07,167.0,4,3,6.7
ATH042,Romanian Deadlift,2025-11-07,202.4,4,12,6.6
ATH042,Barbell Row,2025-11-09,174.5,4,8,7.2
ATH042,Overhead Press,2025-11-09,122.2,3,10,8.7
ATH042,Sandbag Carry,2025-11-09,237.7,4,26,7.0
ATH042,Barbell Row,2025-11-12,124.2,3,8,7.3
ATH042,Bench Press,2025-11-12,198.5,3,5,7.0
ATH042,Yoke Walk,2025-11-12,459.4,4,18,7.9
ATH042,Incline Bench Press,2025-11-14,106.2,4,12,6.3
ATH042,Sandbag Carry,2025-11-14,184.0,4,10,6.0
ATH042,Squat,2025-11-14,253.0,3,5,6.8
ATH042,Deadlift,2025-11-16,313.4,3,4,7.7
ATH042,Romanian Deadlift,2025-11-16,214.4,4,6,6.3
ATH042,Sandbag Carry,2025-11-16,201.5,3,25,6.3
ATH042,Barbell Row,2025-11-19,152.6,4,6,8.3
ATH042,Deadlift,2025-11-19,249.4,5,3,7.7
ATH042,Yoke Walk,2025-11-19,547.2,4,18,6.9
ATH042,Bench Press,2025-11-21,167.2,4,8,8.6
ATH042,Farmer's Walk,2025-11-21,208.9,4,18,7.3
ATH042,Front Squat,2025-11-21,193.3,4,12,7.9
ATH042,Barbell Row,2025-11-23,151.4,4,6,7.3
