date,athlete_id,exercise,weight_kg,sets,reps,rpe
2023-03-17,ATH007,Snatch,37.5,4,1,7.0
2023-03-17,ATH007,Romanian Deadlift,90.0,4,12,6.5
2023-03-17,ATH007,Face Pull,30.0,4,15,6.0
2023-03-17,ATH009,Deadlift,173.25,5,5,8.0
2023-03-17,ATH009,Handstand Push-up,7.5,3,15,7.0
2023-03-17,ATH009,Muscle Up,10.0,4,5,9.0
2023-03-17,ATH009,Rowing Machine,367.5,1,1068,9.0
2023-03-17,ATH010,Yoke Walk,365.0,3,8,8.0
2023-03-17,ATH010,Overhead Press,90.0,3,12,9.0
2023-03-18,ATH002,Clean & Jerk,57.5,3,1,6.5
2023-03-18,ATH002,Romanian Deadlift,100.0,3,10,7.5
2023-03-18,ATH002,Overhead Press,62.5,3,8,8.5
2023-03-18,ATH003,Overhead Press,27.5,4,15,7.0
2023-03-18,ATH003,Calf Raise,30.0,4,8,7.0
2023-03-18,ATH003,Lateral Raise,10.0,3,10,6.5
2023-03-18,ATH003,Tricep Extension,12.5,4,10,6.0
2023-03-18,ATH005,Deadlift,150.0,5,6,9.5
2023-03-18,ATH005,Log Press,55.0,3,12,10.0
2023-03-18,ATH005,Front Squat,82.5,3,15,9.0
2023-03-18,ATH005,Farmers Walk,122.5,4,15,8.5
2023-03-18,ATH005,Barbell Row,72.5,4,12,8.5
2023-03-18,ATH006,Bench Press,150.0,3,3,9.0
2023-03-18,ATH006,Deadlift,327.5,5,5,9.5
2023-03-18,ATH006,Barbell Row,172.5,3,10,9.0
2023-03-18,ATH006,Dumbbell Press,97.5,3,8,9.0
2023-03-18,ATH006,Bicep Curl,65.0,3,10,10.0
2023-03-18,ATH007,Front Squat,49.5,3,8,8.5
2023-03-18,ATH007,Pull-up,7.5,3,15,7.0
2023-03-18,ATH007,Romanian Deadlift,65.0,3,12,6.5
2023-03-18,ATH008,Bench Press,92.5,3,5,7.5
2023-03-18,ATH008,Calf Raise,62.5,3,8,8.0
2023-03-19,ATH001,Bench Press,125.0,3,8,9.5
2023-03-19,ATH001,Deadlift,172.5,3,6,8.0
2023-03-19,ATH001,Dumbbell Press,70.0,4,10,8.0
2023-03-19,ATH001,Bicep Curl,35.0,4,10,9.0
2023-03-19,ATH002,Front Squat,85.0,4,15,6.5
2023-03-19,ATH002,Clean & Jerk,45.0,4,3,8.0
2023-03-19,ATH002,Overhead Press,75.0,4,12,7.0
2023-03-19,ATH002,Romanian Deadlift,125.0,3,15,7.0
2023-03-19,ATH002,Pull-up,22.5,4,15,8.5
2023-03-19,ATH004,Deadlift,215.0,3,8,8.0
2023-03-19,ATH004,Muscle Up,10.0,3,15,8.0
2023-03-19,ATH004,Pull-up,27.5,4,15,7.5
2023-03-19,ATH009,Squat,127.5,4,6,7.5
2023-03-19,ATH009,Assault Bike,460.0,1,1248,7.5
2023-03-19,ATH009,Handstand Push-up,9.0,5,15,8.5
2023-03-19,ATH009,Muscle Up,12.5,3,15,8.0
2023-03-20,ATH001,Bench Press,110.0,5,6,9.5
2023-03-20,ATH001,Deadlift,267.5,5,3,9.0
2023-03-20,ATH001,Dumbbell Press,80.0,3,12,8.0
2023-03-20,ATH001,Bicep Curl,40.0,4,15,8.5
2023-03-20,ATH003,Squat,50.0,4,3,5.5
2023-03-20,ATH003,Overhead Press,45.0,4,12,6.0
2023-03-20,ATH003,Bicep Curl,17.5,3,12,7.0
2023-03-20,ATH004,Deadlift,152.5,5,6,7.0
2023-03-20,ATH004,Pull-up,20.0,4,10,7.5
2023-03-20,ATH008,Bench Press,99.0,3,8,8.5
2023-03-20,ATH008,Tricep Extension,27.5,3,15,6.5
2023-03-20,ATH008,Bicep Curl,40.0,3,8,6.5
2023-03-20,ATH009,Burpees,20.0,5,10,8.5
2023-03-20,ATH009,Rowing Machine,352.5,1,1424,7.5
2023-03-21,ATH002,Front Squat,105.0,4,8,7.0
2023-03-21,ATH002,Clean & Jerk,57.5,4,2,7.0
2023-03-21,ATH002,Face Pull,35.0,4,8,8.0
2023-03-21,ATH003,Deadlift,90.0,3,8,5.5
2023-03-21,ATH003,Squat,85.0,5,3,6.5
2023-03-21,ATH003,Calf Raise,35.0,4,10,7.5
2023-03-21,ATH003,Lateral Raise,12.5,4,10,6.0
2023-03-21,ATH003,Bicep Curl,20.0,3,10,6.0
2023-03-21,ATH004,Burpees,27.5,3,5,7.5
2023-03-21,ATH004,Deadlift,185.0,3,3,7.5
2023-03-21,ATH004,Muscle Up,15.0,5,20,8.0
2023-03-21,ATH008,Deadlift,168.75,5,8,8.0
2023-03-21,ATH008,Lateral Raise,22.5,3,15,7.0
2023-03-21,ATH008,Leg Curl,45.0,3,12,7.0
2023-03-21,ATH008,Bicep Curl,37.5,3,12,7.5
2023-03-22,ATH003,Deadlift,92.5,4,6,5.5
2023-03-22,ATH003,Leg Curl,27.5,4,15,6.5
2023-03-22,ATH003,Tricep Extension,17.5,4,12,6.5
2023-03-22,ATH003,Lateral Raise,7.5,4,10,6.5
2023-03-22,ATH004,Burpees,25.0,4,20,8.5
2023-03-22,ATH004,Pull-up,12.5,3,12,9.0
2023-03-22,ATH004,Handstand Push-up,5.0,5,10,8.5
2023-03-22,ATH004,Rowing Machine,402.5,1,603,7.0
2023-03-22,ATH008,Squat,115.0,3,3,7.5
2023-03-22,ATH008,Lateral Raise,30.0,3,10,7.0
2023-03-22,ATH008,Tricep Extension,30.0,4,15,6.5
2023-03-23,ATH004,Burpees,27.5,3,15,9.0
2023-03-23,ATH004,Box Jump,47.5,4,10,9.0
2023-03-23,ATH004,Pull-up,25.0,4,8,8.0
2023-03-23,ATH004,Rowing Machine,317.5,1,1584,8.5
2023-03-23,ATH004,Assault Bike,540.0,1,1384,8.0
2023-03-23,ATH006,Deadlift,370.0,5,6,10.0
2023-03-23,ATH006,Squat,255.0,5,6,9.5
2023-03-23,ATH006,Dumbbell Press,92.5,3,8,10.0
2023-03-23,ATH006,Lat Pulldown,140.0,4,8,8.5
2023-03-23,ATH007,Snatch,45.0,3,2,7.0
2023-03-23,ATH007,Face Pull,17.5,4,15,7.0
2023-03-24,ATH002,Clean & Jerk,70.0,3,3,8.5
2023-03-24,ATH002,Pull-up,22.5,4,12,9.0
2023-03-24,ATH002,Face Pull,40.0,3,8,7.5
2023-03-24,ATH002,Romanian Deadlift,92.5,4,10,7.0
2023-03-24,ATH004,Deadlift,152.5,3,6,7.5
2023-03-24,ATH004,Assault Bike,532.5,1,1898,9.0
2023-03-24,ATH004,Rowing Machine,410.0,1,859,7.5
2023-03-24,ATH007,Snatch,35.0,5,3,8.0
2023-03-24,ATH007,Front Squat,60.0,4,15,7.5
2023-03-24,ATH007,Pull-up,17.5,4,12,6.0
2023-03-24,ATH007,Face Pull,22.5,4,12,7.0
2023-03-24,ATH008,Overhead Press,72.5,4,10,8.0
2023-03-24,ATH008,Lateral Raise,28.875,3,15,8.5
2023-03-24,ATH009,Deadlift,182.5,4,6,7.0
2023-03-24,ATH009,Squat,100.0,5,5,7.5
2023-03-24,ATH009,Rowing Machine,405.0,1,916,8.5
2023-03-24,ATH009,Handstand Push-up,7.5,3,5,8.5
2023-03-24,ATH010,Deadlift,292.5,4,3,9.0
2023-03-24,ATH010,Log Press,107.5,4,10,9.0
2023-03-24,ATH010,Barbell Row,147.5,4,8,9.0
2023-03-24,ATH010,Overhead Press,75.0,3,12,8.5
2023-03-24,ATH010,Front Squat,150.0,4,8,9.5
2023-03-25,ATH002,Snatch,62.5,3,3,7.0
2023-03-25,ATH002,Romanian Deadlift,120.0,3,8,8.0
2023-03-25,ATH002,Face Pull,30.0,4,15,7.5
2023-03-25,ATH003,Squat,50.0,4,8,6.5
2023-03-25,ATH003,Overhead Press,22.5,4,15,8.0
2023-03-25,ATH003,Lateral Raise,10.0,4,15,5.5
2023-03-25,ATH003,Leg Curl,35.0,4,15,7.0
2023-03-25,ATH003,Bicep Curl,20.0,3,12,6.5
2023-03-25,ATH004,Deadlift,200.0,5,5,8.5
2023-03-25,ATH004,Pull-up,20.0,3,8,8.5
2023-03-25,ATH005,Log Press,57.5,4,10,8.5
2023-03-25,ATH005,Front Squat,92.5,3,12,9.0
2023-03-25,ATH005,Barbell Row,75.0,3,10,9.0
2023-03-25,ATH005,Overhead Press,55.0,3,12,8.0
2023-03-25,ATH006,Bench Press,175.0,3,5,9.0
2023-03-25,ATH006,Squat,275.0,5,5,9.0
2023-03-25,ATH006,Lat Pulldown,142.5,3,15,9.0
2023-03-25,ATH006,Barbell Row,150.0,4,12,10.0
2023-03-25,ATH006,Bicep Curl,55.0,3,10,9.0
2023-03-25,ATH007,Snatch,47.5,5,3,6.5
2023-03-25,ATH007,Clean & Jerk,60.0,4,3,7.5
2023-03-25,ATH007,Face Pull,27.5,3,12,7.5
2023-03-25,ATH008,Squat,122.5,3,6,7.0
2023-03-25,ATH008,Bicep Curl,30.0,3,12,8.0
2023-03-25,ATH009,Burpees,20.0,5,20,8.5
2023-03-25,ATH009,Muscle Up,12.5,4,5,7.0
2023-03-25,ATH009,Rowing Machine,344.25,1,1168,8.0
2023-03-25,ATH009,Pull-up,25.0,4,12,7.0
2023-03-26,ATH003,Overhead Press,47.5,3,15,6.0
2023-03-26,ATH003,Squat,95.0,3,5,7.0
2023-03-26,ATH003,Bicep Curl,17.5,4,10,6.0
2023-03-26,ATH005,Log Press,82.5,3,10,8.0
2023-03-26,ATH005,Deadlift,120.0,5,8,8.0
2023-03-26,ATH005,Barbell Row,80.0,3,12,9.0
2023-03-26,ATH005,Overhead Press,57.5,3,10,8.5
2023-03-26,ATH005,Front Squat,107.5,3,8,9.5
2023-03-26,ATH007,Clean & Jerk,55.0,5,1,7.5
2023-03-26,ATH007,Face Pull,24.75,4,8,8.0
2023-03-26,ATH009,Box Jump,45.0,3,10,8.5
2023-03-26,ATH009,Muscle Up,12.5,4,15,8.0
2023-03-26,ATH009,Pull-up,25.0,4,15,7.5
2023-03-26,ATH009,Assault Bike,485.0,1,532,9.0
2023-03-27,ATH001,Deadlift,247.5,3,3,8.5
2023-03-27,ATH001,Squat,184.5,4,6,10.0
2023-03-27,ATH001,Barbell Row,107.5,3,8,9.0
2023-03-27,ATH001,Bicep Curl,52.5,4,10,9.0
2023-03-27,ATH002,Snatch,67.5,4,2,7.0
2023-03-27,ATH002,Clean & Jerk,65.0,5,1,7.5
2023-03-27,ATH002,Face Pull,35.0,4,15,8.5
2023-03-27,ATH002,Overhead Press,45.0,3,10,7.5
2023-03-27,ATH003,Overhead Press,25.0,3,8,7.0
2023-03-27,ATH003,Deadlift,87.5,4,8,7.5
2023-03-27,ATH003,Leg Curl,32.5,3,12,7.0
2023-03-27,ATH004,Deadlift,165.0,3,8,8.5
2023-03-27,ATH004,Rowing Machine,387.5,1,1603,8.5
2023-03-27,ATH005,Log Press,75.0,4,15,9.5
2023-03-27,ATH005,Yoke Walk,250.0,4,8,9.0
2023-03-27,ATH005,Farmers Walk,130.0,3,15,8.5
2023-03-27,ATH005,Overhead Press,70.0,3,15,9.5
2023-03-27,ATH005,Barbell Row,97.5,4,15,9.0
2023-03-27,ATH008,Overhead Press,65.0,4,15,8.0
2023-03-27,ATH008,Squat,112.5,3,3,8.0
2023-03-27,ATH008,Lateral Raise,27.5,3,8,7.5
2023-03-27,ATH008,Calf Raise,57.5,3,10,6.5
2023-03-27,ATH008,Bicep Curl,37.5,4,8,7.5
2023-03-27,ATH009,Squat,102.5,3,8,7.5
2023-03-27,ATH009,Rowing Machine,372.5,1,653,7.5
2023-03-27,ATH009,Muscle Up,10.0,4,10,8.5
2023-03-27,ATH010,Stone Load,140.0,3,12,9.0
2023-03-27,ATH010,Yoke Walk,340.0,3,15,9.0
2023-03-27,ATH010,Farmers Walk,150.0,4,10,10.0
2023-03-27,ATH010,Front Squat,102.5,4,15,8.0
2023-03-27,ATH010,Overhead Press,102.5,4,15,9.5
2023-03-28,ATH002,Front Squat,105.0,3,8,7.0
2023-03-28,ATH002,Snatch,47.5,3,3,6.5
2023-03-28,ATH002,Face Pull,32.5,4,10,7.5
2023-03-28,ATH002,Overhead Press,45.0,3,12,7.5
2023-03-28,ATH002,Romanian Deadlift,90.0,3,8,7.0
2023-03-28,ATH003,Overhead Press,30.0,3,10,7.0
2023-03-28,ATH003,Tricep Extension,12.5,4,8,6.5
2023-03-28,ATH004,Burpees,30.0,5,5,8.0
2023-03-28,ATH004,Assault Bike,414.0,1,1053,9.0
2023-03-28,ATH004,Muscle Up,15.0,4,15,7.0
2023-03-28,ATH006,Deadlift,407.5,3,6,9.0
2023-03-28,ATH006,Barbell Row,200.0,4,10,8.5
2023-03-28,ATH007,Snatch,45.0,4,1,7.5
2023-03-28,ATH007,Romanian Deadlift,77.5,3,12,7.5
2023-03-28,ATH008,Deadlift,150.0,3,3,8.5
2023-03-28,ATH008,Calf Raise,67.5,3,8,6.5
2023-03-29,ATH001,Squat,167.5,5,5,8.0
2023-03-29,ATH001,Bench Press,135.0,4,6,10.0
2023-03-29,ATH001,Tricep Extension,30.0,4,15,9.5
2023-03-29,ATH003,Overhead Press,40.0,4,12,7.0
2023-03-29,ATH003,Bench Press,50.0,4,5,6.0
2023-03-29,ATH003,Tricep Extension,12.5,4,8,7.0
2023-03-29,ATH003,Calf Raise,27.0,4,8,8.0
2023-03-29,ATH004,Deadlift,150.0,4,5,8.5
2023-03-29,ATH004,Pull-up,22.5,3,8,7.0
2023-03-29,ATH004,Rowing Machine,417.5,1,1967,8.0
2023-03-29,ATH004,Muscle Up,12.5,4,10,8.0
2023-03-29,ATH007,Clean & Jerk,52.5,5,2,7.5
2023-03-29,ATH007,Face Pull,25.0,3,15,6.0
2023-03-29,ATH008,Overhead Press,67.5,3,8,8.0
2023-03-29,ATH008,Bench Press,75.0,5,5,6.5
2023-03-29,ATH008,Tricep Extension,22.5,3,8,6.5
2023-03-30,ATH002,Snatch,37.5,3,2,8.0
2023-03-30,ATH002,Front Squat,75.0,3,10,7.5
2023-03-30,ATH002,Overhead Press,55.0,4,12,8.5
2023-03-30,ATH004,Box Jump,38.25,4,5,9.0
2023-03-30,ATH004,Deadlift,132.5,3,6,8.0
2023-03-30,ATH004,Rowing Machine,385.0,1,672,7.5
2023-03-30,ATH004,Muscle Up,12.5,3,10,7.5
2023-03-30,ATH005,Yoke Walk,312.5,4,15,10.0
2023-03-30,ATH005,Log Press,85.0,4,12,9.5
2023-03-30,ATH005,Overhead Press,60.0,4,12,8.5
2023-03-30,ATH006,Squat,255.0,4,8,9.0
2023-03-30,ATH006,Dumbbell Press,80.0,3,8,9.5
2023-03-30,ATH006,Lat Pulldown,165.0,3,8,9.5
2023-03-30,ATH006,Tricep Extension,65.0,3,10,9.0
2023-03-30,ATH009,Burpees,25.0,4,5,7.5
2023-03-30,ATH009,Muscle Up,15.0,3,5,8.0
2023-03-31,ATH002,Snatch,70.0,4,1,7.5
2023-03-31,ATH002,Front Squat,102.5,4,15,7.0
2023-03-31,ATH002,Overhead Press,49.5,3,8,8.0
2023-03-31,ATH002,Romanian Deadlift,107.5,4,15,8.0
2023-03-31,ATH003,Bench Press,60.0,4,5,6.5
2023-03-31,ATH003,Overhead Press,40.0,3,10,5.5
2023-03-31,ATH003,Leg Curl,25.0,3,8,6.5
2023-03-31,ATH008,Overhead Press,67.5,4,15,7.5
2023-03-31,ATH008,Leg Curl,42.5,4,8,8.5
2023-03-31,ATH008,Bicep Curl,37.5,3,15,7.5
2023-03-31,ATH008,Tricep Extension,25.0,3,8,8.0
2023-03-31,ATH009,Squat,172.5,5,8,9.0
2023-03-31,ATH009,Rowing Machine,342.5,1,1353,8.0
2023-04-01,ATH003,Bench Press,52.5,3,5,6.5
2023-04-01,ATH003,Tricep Extension,17.5,4,8,6.5
2023-04-01,ATH003,Leg Curl,32.5,3,8,7.5
2023-04-01,ATH003,Bicep Curl,17.5,4,8,7.0
2023-04-01,ATH004,Deadlift,127.5,5,3,9.0
2023-04-01,ATH004,Burpees,22.5,4,20,8.0
2023-04-01,ATH004,Muscle Up,10.0,5,20,7.0
2023-04-01,ATH004,Handstand Push-up,10.0,3,5,7.0
2023-04-01,ATH004,Pull-up,18.0,3,8,9.0
2023-04-01,ATH005,Yoke Walk,357.5,4,12,9.5
2023-04-01,ATH005,Front Squat,102.5,4,8,9.5
2023-04-01,ATH005,Barbell Row,87.5,4,8,8.0
2023-04-01,ATH007,Snatch,47.5,4,2,7.5
2023-04-01,ATH007,Overhead Press,42.5,4,15,6.5
2023-04-01,ATH007,Face Pull,25.0,3,15,6.0
2023-04-01,ATH007,Romanian Deadlift,87.5,4,8,6.0
2023-04-01,ATH008,Bench Press,105.0,5,3,7.5
2023-04-01,ATH008,Deadlift,120.0,4,3,7.0
2023-04-01,ATH008,Tricep Extension,35.0,4,10,7.0
2023-04-01,ATH008,Calf Raise,54.0,4,8,8.5
2023-04-01,ATH009,Squat,137.5,4,8,9.0
2023-04-01,ATH009,Assault Bike,482.5,1,1176,8.5
2023-04-01,ATH009,Muscle Up,12.5,3,15,7.0
2023-04-01,ATH010,Stone Load,128.25,4,15,9.5
2023-04-01,ATH010,Yoke Walk,405.0,4,15,8.0
2023-04-01,ATH010,Front Squat,152.5,3,8,8.5
2023-04-01,ATH010,Overhead Press,95.0,3,10,8.0
2023-04-01,ATH010,Barbell Row,140.0,3,15,9.5
2023-04-02,ATH001,Bench Press,110.0,4,5,9.0
2023-04-02,ATH001,Squat,197.5,5,5,9.5
2023-04-02,ATH001,Lat Pulldown,102.5,4,8,9.5
2023-04-02,ATH001,Bicep Curl,55.0,3,8,9.5
2023-04-02,ATH001,Dumbbell Press,72.5,3,8,9.0
2023-04-02,ATH003,Deadlift,92.5,3,3,6.0
2023-04-02,ATH003,Lateral Raise,12.5,4,12,7.0
2023-04-02,ATH005,Stone Load,105.0,4,10,9.5
2023-04-02,ATH005,Front Squat,97.5,3,10,8.5
2023-04-02,ATH006,Squat,232.5,3,6,10.0
2023-04-02,ATH006,Barbell Row,180.0,4,15,9.0
2023-04-02,ATH007,Snatch,40.0,3,3,7.0
2023-04-02,ATH007,Romanian Deadlift,90.0,4,8,7.0
2023-04-02,ATH007,Face Pull,27.5,4,8,6.0
2023-04-02,ATH007,Pull-up,15.0,3,12,6.0
2023-04-02,ATH008,Deadlift,177.75,5,8,8.0
2023-04-02,ATH008,Bicep Curl,40.0,3,10,8.0
2023-04-02,ATH008,Tricep Extension,37.5,4,8,7.0
2023-04-02,ATH009,Deadlift,187.5,3,8,8.5
2023-04-02,ATH009,Box Jump,52.5,3,15,7.5
2023-04-02,ATH009,Handstand Push-up,7.5,3,15,7.5
2023-04-02,ATH009,Muscle Up,10.0,3,5,9.0
2023-04-03,ATH002,Front Squat,62.5,4,15,7.5
2023-04-03,ATH002,Clean & Jerk,57.5,4,1,7.0
2023-04-03,ATH002,Pull-up,22.5,4,12,7.0
2023-04-03,ATH004,Burpees,27.5,4,20,7.5
2023-04-03,ATH004,Pull-up,12.5,3,15,7.5
2023-04-03,ATH007,Snatch,42.5,5,1,6.5
2023-04-03,ATH007,Clean & Jerk,42.75,5,3,8.0
2023-04-03,ATH007,Overhead Press,40.0,4,10,7.5
2023-04-03,ATH007,Romanian Deadlift,77.5,3,12,7.0
2023-04-03,ATH008,Bench Press,107.5,5,3,7.0
2023-04-03,ATH008,Squat,172.5,5,8,7.0
2023-04-03,ATH008,Tricep Extension,25.0,3,12,7.0
2023-04-03,ATH009,Deadlift,182.5,4,3,8.0
2023-04-03,ATH009,Rowing Machine,332.5,1,1310,7.5
2023-04-03,ATH010,Stone Load,105.0,4,15,10.0
2023-04-03,ATH010,Overhead Press,62.5,3,12,8.5
2023-04-03,ATH010,Front Squat,122.5,4,12,8.5
2023-04-04,ATH001,Deadlift,190.0,3,8,8.0
2023-04-04,ATH001,Dumbbell Press,67.5,4,12,8.5
2023-04-04,ATH002,Snatch,50.0,3,1,7.5
2023-04-04,ATH002,Overhead Press,40.0,4,12,8.0
2023-04-04,ATH002,Romanian Deadlift,85.0,3,15,7.0
2023-04-04,ATH002,Face Pull,42.5,4,8,6.5
2023-04-04,ATH007,Clean & Jerk,58.5,5,3,8.0
2023-04-04,ATH007,Overhead Press,50.0,3,8,8.0
2023-04-04,ATH007,Romanian Deadlift,97.5,3,8,7.5
2023-04-04,ATH009,Burpees,30.0,3,15,8.5
2023-04-04,ATH009,Pull-up,17.5,3,15,8.5
2023-04-04,ATH009,Rowing Machine,410.0,1,683,8.0
2023-04-05,ATH001,Deadlift,275.0,5,6,9.5
2023-04-05,ATH001,Dumbbell Press,75.0,3,15,10.0
2023-04-05,ATH002,Clean & Jerk,60.0,5,2,8.0
2023-04-05,ATH002,Snatch,70.875,5,2,8.0
2023-04-05,ATH002,Face Pull,40.0,3,8,7.0
2023-04-05,ATH002,Overhead Press,55.0,3,10,7.5
2023-04-05,ATH002,Romanian Deadlift,99.75,3,10,8.0
2023-04-05,ATH003,Bench Press,45.0,4,3,7.0
2023-04-05,ATH003,Bicep Curl,20.0,4,12,7.0
2023-04-05,ATH003,Lateral Raise,10.0,4,10,6.0
2023-04-05,ATH004,Box Jump,55.125,3,15,8.5
2023-04-05,ATH004,Burpees,27.5,5,15,8.0
2023-04-05,ATH004,Pull-up,12.5,3,15,8.0
2023-04-05,ATH004,Muscle Up,10.0,4,15,8.0
2023-04-05,ATH004,Assault Bike,517.5,1,748,7.5
2023-04-05,ATH006,Squat,237.5,5,3,8.5
2023-04-05,ATH006,Dumbbell Press,67.5,4,10,9.0
2023-04-05,ATH006,Barbell Row,142.5,4,15,9.0
2023-04-05,ATH007,Front Squat,67.5,3,8,6.5
2023-04-05,ATH007,Snatch,40.0,5,3,6.5
2023-04-05,ATH007,Overhead Press,57.5,4,15,7.5
2023-04-05,ATH007,Romanian Deadlift,65.0,3,12,6.5
2023-04-05,ATH007,Face Pull,30.0,3,15,6.0
2023-04-05,ATH008,Deadlift,150.0,4,8,7.0
2023-04-05,ATH008,Calf Raise,57.5,3,10,7.0
2023-04-05,ATH008,Leg Curl,45.0,4,10,8.0
2023-04-05,ATH008,Lateral Raise,27.5,3,8,8.0
2023-04-05,ATH010,Deadlift,189.0,3,5,9.5
2023-04-05,ATH010,Overhead Press,107.5,3,8,10.0
2023-04-06,ATH001,Deadlift,195.75,5,8,10.5
2023-04-06,ATH001,Bicep Curl,47.5,4,12,9.0
2023-04-06,ATH001,Tricep Extension,35.0,4,10,9.5
2023-04-06,ATH004,Burpees,25.0,3,20,8.5
2023-04-06,ATH004,Muscle Up,10.0,4,5,9.0
2023-04-06,ATH006,Deadlift,340.0,5,5,10.0
2023-04-06,ATH006,Dumbbell Press,97.5,4,8,10.0
2023-04-06,ATH006,Bicep Curl,57.5,4,8,10.0
2023-04-06,ATH006,Barbell Row,207.375,3,10,10.0
2023-04-06,ATH007,Clean & Jerk,57.5,5,2,6.5
2023-04-06,ATH007,Face Pull,22.5,3,10,6.5
2023-04-06,ATH007,Pull-up,7.5,3,12,7.0
2023-04-06,ATH008,Overhead Press,70.0,3,15,8.5
2023-04-06,ATH008,Deadlift,152.5,3,5,8.0
2023-04-06,ATH008,Leg Curl,47.5,3,15,7.5
2023-04-06,ATH009,Deadlift,162.0,3,6,9.0
2023-04-06,ATH009,Rowing Machine,332.5,1,658,7.5
2023-04-06,ATH009,Muscle Up,12.5,5,15,8.5
2023-04-07,ATH003,Bench Press,62.5,3,3,6.5
2023-04-07,ATH003,Squat,65.0,5,5,7.5
2023-04-07,ATH003,Bicep Curl,17.5,3,8,6.5
2023-04-07,ATH007,Front Squat,42.75,4,8,8.0
2023-04-07,ATH007,Clean & Jerk,52.5,5,3,7.5
2023-04-07,ATH007,Overhead Press,36.0,3,8,8.0
2023-04-07,ATH007,Pull-up,5.0,4,12,7.5
2023-04-07,ATH007,Face Pull,27.5,4,12,7.0
2023-04-07,ATH009,Deadlift,142.5,3,5,7.5
2023-04-07,ATH009,Box Jump,37.5,3,10,8.5
2023-04-07,ATH009,Muscle Up,10.0,5,5,7.5
2023-04-07,ATH009,Pull-up,30.0,4,15,8.5
2023-04-07,ATH010,Stone Load,167.5,3,10,8.5
2023-04-07,ATH010,Barbell Row,107.5,4,15,8.5
2023-04-07,ATH010,Front Squat,162.5,4,10,9.0
2023-04-08,ATH003,Deadlift,65.0,5,8,7.5
2023-04-08,ATH003,Tricep Extension,10.0,4,12,6.0
2023-04-08,ATH004,Squat,110.0,3,6,8.0
2023-04-08,ATH004,Box Jump,47.5,4,10,8.5
2023-04-08,ATH004,Pull-up,22.5,3,8,7.0
2023-04-08,ATH005,Yoke Walk,325.0,4,10,9.0
2023-04-08,ATH005,Farmers Walk,130.0,4,8,8.0
2023-04-08,ATH005,Barbell Row,82.5,4,8,8.0
2023-04-08,ATH008,Deadlift,157.5,4,5,7.5
2023-04-08,ATH008,Lateral Raise,25.0,4,10,7.5
2023-04-08,ATH008,Tricep Extension,32.5,4,15,7.5
2023-04-08,ATH009,Deadlift,145.0,4,6,8.0
2023-04-08,ATH009,Rowing Machine,312.5,1,1336,8.5
2023-04-08,ATH010,Yoke Walk,322.5,3,8,9.0
2023-04-08,ATH010,Front Squat,107.5,3,10,8.0
2023-04-09,ATH001,Deadlift,182.5,3,3,9.5
2023-04-09,ATH001,Bench Press,167.5,4,6,9.0
2023-04-09,ATH001,Tricep Extension,52.5,4,10,8.0
2023-04-09,ATH003,Overhead Press,27.5,4,10,6.5
2023-04-09,ATH003,Bench Press,77.5,3,3,6.5
2023-04-09,ATH003,Leg Curl,37.5,3,12,7.0
2023-04-09,ATH004,Deadlift,207.0,3,3,8.0
2023-04-09,ATH004,Pull-up,30.0,4,8,7.5
2023-04-09,ATH004,Rowing Machine,375.0,1,1853,7.0
2023-04-09,ATH004,Assault Bike,457.5,1,1267,8.0
2023-04-09,ATH009,Deadlift,197.5,5,6,7.5
2023-04-09,ATH009,Assault Bike,550.0,1,1441,9.0
2023-04-09,ATH009,Muscle Up,12.5,5,5,8.5
2023-04-09,ATH009,Pull-up,26.25,4,15,8.5
2023-04-10,ATH002,Snatch,50.0,4,2,8.5
2023-04-10,ATH002,Front Squat,105.0,3,10,7.0
2023-04-10,ATH002,Pull-up,27.5,4,8,8.0
2023-04-10,ATH002,Overhead Press,40.0,4,12,7.5
2023-04-10,ATH002,Face Pull,30.0,4,10,8.0
2023-04-10,ATH003,Deadlift,87.5,4,8,6.5
2023-04-10,ATH003,Overhead Press,45.0,4,10,6.5
2023-04-10,ATH003,Leg Curl,35.0,4,12,6.5
2023-04-10,ATH003,Lateral Raise,15.0,3,15,7.0
2023-04-10,ATH004,Deadlift,212.5,5,8,9.0
2023-04-10,ATH004,Muscle Up,15.0,3,20,8.5
2023-04-10,ATH004,Assault Bike,547.5,1,899,7.0
2023-04-10,ATH004,Pull-up,25.0,4,10,8.0
2023-04-10,ATH007,Snatch,38.25,4,2,8.5
2023-04-10,ATH007,Clean & Jerk,37.5,4,1,6.5
2023-04-10,ATH007,Overhead Press,52.5,3,10,6.5
2023-04-10,ATH009,Burpees,30.0,4,20,8.5
2023-04-10,ATH009,Squat,167.5,4,8,8.5
2023-04-10,ATH009,Muscle Up,12.5,4,5,9.0
2023-04-10,ATH009,Rowing Machine,392.5,1,1705,7.0
2023-04-10,ATH009,Pull-up,22.5,4,8,8.0
2023-04-11,ATH002,Clean & Jerk,74.25,3,3,8.5
2023-04-11,ATH002,Front Squat,85.0,4,8,7.5
2023-04-11,ATH002,Face Pull,40.0,3,10,6.5
2023-04-11,ATH002,Overhead Press,60.0,3,15,7.0
2023-04-11,ATH003,Overhead Press,40.5,4,10,8.5
2023-04-11,ATH003,Bicep Curl,25.0,3,12,6.0
2023-04-11,ATH003,Leg Curl,20.0,4,8,7.0
2023-04-11,ATH003,Tricep Extension,10.0,3,15,6.5
